c1,c2,c3,c4,c5,c7,c9,c10,c11,c12
0.21238938053097345,0.3561643835616438,0.02,0.0821917808219178,0.09181969949916528,0.06007067137809187,0.5748031496062991,0.2035928143712575,0.15384615384615397,1.0
0.46902654867256643,0.2808219178082192,0.57,0.10273972602739725,0.1352253756260434,0.1625441696113074,0.35433070866141714,0.2574850299401198,0.49230769230769234,1.0
0.49557522123893805,0.11643835616438356,0.49,0.11643835616438356,0.07846410684474123,0.02473498233215548,0.24409448818897594,0.24550898203592816,0.32307692307692304,1.0
0.5044247787610621,0.32191780821917804,0.42,0.13013698630136986,0.13021702838063437,0.23674911660777387,0.4251968503937005,0.2215568862275449,0.1692307692307693,1.0
0.5132743362831859,0.21232876712328763,0.5,0.0958904109589041,0.09348914858096828,0.04593639575971732,0.2834645669291338,0.32335329341317365,0.4615384615384617,1.0
0.2920353982300885,0.3287671232876712,0.06,0.04794520547945205,0.0951585976627713,0.1872791519434629,0.44094488188976344,0.07784431137724554,0.15384615384615397,0.0
0.32743362831858414,0.10958904109589043,0.48,0.0821917808219178,0.1352253756260434,0.021201413427561835,0.4094488188976375,0.17365269461077845,0.6153846153846154,1.0
0.19469026548672563,0.30136986301369867,0.03,0.0547945205479452,0.12020033388981635,0.10247349823321555,0.5511811023622046,0.17964071856287425,0.24615384615384617,1.0
0.12389380530973448,0.2602739726027397,0.04,0.08904109589041095,0.1335559265442404,0.0706713780918728,0.5669291338582676,0.08383233532934128,0.24615384615384617,0.0
0.3008849557522124,0.3287671232876712,0.22,0.0821917808219178,0.11352253756260433,0.3498233215547703,0.44094488188976344,0.09580838323353294,0.23076923076923084,0.0
0.36283185840707965,0.3458904109589041,0.16,0.07534246575342465,0.14858096828046746,0.15194346289752653,0.3149606299212597,0.1437125748502994,0.40000000000000013,0.0
0.03539823008849563,0.1917808219178082,0.5,0.23287671232876708,0.056761268781302165,0.26148409893992935,0.590551181102362,0.1976047904191617,0.8,1.0
0.654867256637168,0.17123287671232873,0.76,0.22602739726027396,0.09015025041736227,0.11307420494699648,0.3779527559055116,0.1616766467065868,0.7076923076923076,1.0
0.026548672566371723,0.2054794520547945,0.0,0.0821917808219178,0.060100166944908176,0.12720848056537104,0.7637795275590551,0.24550898203592816,0.8615384615384618,1.0
0.5221238938053098,0.0958904109589041,0.47,0.0684931506849315,0.11018363939899833,0.0636042402826855,0.34645669291338566,0.4251497005988025,0.3846153846153846,1.0
0.32743362831858414,0.0958904109589041,0.42,0.07534246575342465,0.11352253756260433,0.07420494699646643,0.3700787401574801,0.281437125748503,0.15384615384615397,1.0
0.5044247787610621,0.2808219178082192,0.48,0.1095890410958904,0.08514190317195325,0.06713780918727916,0.29921259842519676,0.155688622754491,0.13846153846153864,1.0
0.5309734513274336,0.13013698630136986,0.49,0.08904109589041095,0.08514190317195325,0.12014134275618375,0.3149606299212597,0.10778443113772454,0.2153846153846155,1.0
0.4601769911504425,0.08904109589041095,0.49,0.1232876712328767,0.12687813021702837,0.09540636042402827,0.5354330708661417,0.3413173652694611,0.24615384615384617,1.0
0.18584070796460184,0.2054794520547945,0.27,0.5273972602739725,0.09348914858096828,0.5017667844522967,0.3307086614173227,0.1437125748502994,0.44615384615384635,1.0
0.23893805309734517,0.21232876712328763,0.24,0.1095890410958904,0.11018363939899833,0.215547703180212,0.6771653543307088,0.155688622754491,0.41538461538461546,1.0
0.7256637168141593,0.1232876712328767,0.74,0.11643835616438356,0.13856427378964942,0.07773851590106007,0.3622047244094486,0.26347305389221565,0.36923076923076925,1.0
0.424778761061947,0.18835616438356162,0.46,0.2534246575342466,0.13689482470784642,0.014134275618374562,0.417322834645669,0.18562874251497005,0.5846153846153845,1.0
0.21238938053097345,0.21232876712328763,0.3,0.07534246575342465,0.12186978297161938,0.11660777385159012,0.46456692913385833,0.07784431137724554,0.5384615384615385,1.0
0.19469026548672563,0.363013698630137,0.02,0.0821917808219178,0.11018363939899833,0.03180212014134276,0.4803149606299213,0.17365269461077845,0.3076923076923077,1.0
0.48672566371681414,0.363013698630137,0.37,0.28767123287671226,0.16360601001669448,0.20848056537102472,0.4566929133858264,0.18562874251497005,0.3076923076923077,1.0
0.4336283185840708,0.30821917808219174,0.27,0.0958904109589041,0.11686143572621036,0.48763250883392223,0.417322834645669,0.1317365269461078,0.15384615384615397,0.0
0.5575221238938054,0.2808219178082192,0.49,0.2534246575342466,0.17696160267111852,0.038869257950530034,0.2598425196850389,0.13772455089820365,0.5076923076923077,1.0
0.22123893805309736,0.15753424657534243,0.29,0.1095890410958904,0.14023372287145242,0.16607773851590107,0.5354330708661417,0.1916167664670659,0.40000000000000013,1.0
0.32743362831858414,0.363013698630137,0.1,0.136986301369863,0.12854757929883137,0.12014134275618375,0.43307086614173196,0.1317365269461078,0.1692307692307693,0.0
0.23008849557522126,0.3767123287671233,0.0,0.08904109589041095,0.09348914858096828,0.0636042402826855,0.5354330708661417,0.2335329341317365,0.41538461538461546,1.0
0.256637168141593,0.1780821917808219,0.57,0.0958904109589041,0.15692821368948245,0.021201413427561835,0.48818897637795233,0.1317365269461078,0.4615384615384617,1.0
0.15929203539823011,0.2054794520547945,0.09,0.0958904109589041,0.07011686143572621,0.2049469964664311,0.5275590551181102,0.2095808383233533,0.3076923076923077,1.0
0.3008849557522124,0.21232876712328763,0.36,0.0958904109589041,0.10517529215358931,0.14840989399293286,0.47244094488188937,0.07784431137724554,0.15384615384615397,0.0
0.3716814159292037,0.386986301369863,0.26,0.04794520547945205,0.12687813021702837,0.06007067137809187,0.4566929133858264,0.08383233532934128,0.15384615384615397,0.0
0.48672566371681414,0.21232876712328763,0.4,0.11643835616438356,0.1335559265442404,0.1625441696113074,0.3779527559055116,0.18562874251497005,0.24615384615384617,1.0
0.10619469026548678,0.11643835616438356,0.26,0.0547945205479452,0.08514190317195325,0.0176678445229682,0.5118110236220472,0.125748502994012,0.7846153846153847,1.0
0.2654867256637168,0.21232876712328763,0.29,0.0821917808219178,0.10517529215358931,0.21201413427561838,0.5196850393700787,0.18562874251497005,0.1692307692307693,0.0
0.19469026548672563,0.3561643835616438,0.0,0.1232876712328767,0.18530884808013354,0.09540636042402827,0.5511811023622046,0.17964071856287425,0.44615384615384635,1.0
0.2920353982300885,0.2602739726027397,0.33,0.07534246575342465,0.12020033388981635,0.4840989399293287,0.3622047244094486,0.1317365269461078,0.1692307692307693,0.0
0.2920353982300885,0.25342465753424653,0.32,0.0684931506849315,0.11686143572621036,0.48763250883392223,0.3622047244094486,0.1317365269461078,0.1692307692307693,0.0
0.2743362831858408,0.3150684931506849,0.1,0.06164383561643835,0.15025041736227043,0.3639575971731449,0.26771653543307083,0.09580838323353294,0.2153846153846155,1.0
0.2831858407079646,0.2808219178082192,0.01,0.04794520547945205,0.10851419031719531,0.04593639575971732,0.3307086614173227,0.07784431137724554,0.2153846153846155,0.0
0.5398230088495575,0.15753424657534243,0.53,0.11643835616438356,0.09682804674457429,0.0353356890459364,0.3228346456692912,0.1916167664670659,0.40000000000000013,1.0
0.3716814159292037,0.33561643835616434,0.3,0.13013698630136986,0.12687813021702837,0.1413427561837456,0.4094488188976375,0.10778443113772454,0.13846153846153864,0.0
0.20353982300884965,0.25342465753424653,0.19,0.0547945205479452,0.11185308848080133,0.0706713780918728,0.5039370078740153,0.18562874251497005,0.2153846153846155,1.0
0.3097345132743363,0.2910958904109589,0.18,0.0684931506849315,0.11352253756260433,0.10247349823321555,0.44094488188976344,0.155688622754491,0.0923076923076922,1.0
0.3716814159292037,0.1232876712328767,0.38,0.0958904109589041,0.08013355592654424,0.2332155477031802,0.5118110236220472,0.2335329341317365,0.5230769230769232,1.0
0.17699115044247782,0.5034246575342466,0.02,0.10273972602739725,0.08347245409015025,0.06007067137809187,0.6299212598425195,0.1616766467065868,0.40000000000000013,1.0
0.5309734513274336,0.2191780821917808,0.68,0.21917808219178078,0.17028380634390652,0.0636042402826855,0.25196850393700787,0.1976047904191617,0.7692307692307694,1.0
0.5486725663716815,0.136986301369863,0.44,0.04794520547945205,0.08514190317195325,0.10954063604240281,0.3779527559055116,0.2694610778443114,0.24615384615384617,1.0
0.3008849557522124,0.3767123287671233,0.3,0.07534246575342465,0.08013355592654424,0.19787985865724383,0.4094488188976375,0.13772455089820365,0.2769230769230768,1.0
0.3716814159292037,0.19863013698630133,0.64,0.08904109589041095,0.1352253756260434,0.12720848056537104,0.6299212598425195,0.1976047904191617,0.32307692307692304,0.0
0.21238938053097345,0.3287671232876712,0.3,0.24657534246575344,0.09348914858096828,0.3674911660777385,0.44094488188976344,0.5029940119760479,0.2769230769230768,0.0
0.6991150442477876,0.3287671232876712,0.49,0.23287671232876708,0.14691151919866444,0.028268551236749116,0.40157480314960603,0.24550898203592816,0.5384615384615385,1.0
0.33628318584070804,0.6267123287671232,0.15,0.34931506849315064,0.10183639398998329,0.16961130742049468,0.49606299212598426,0.09580838323353294,0.23076923076923084,0.0
0.21238938053097345,0.2054794520547945,0.19,0.0958904109589041,0.09849749582637728,0.10600706713780918,0.5118110236220472,0.13772455089820365,0.3846153846153846,0.0
0.1327433628318584,0.136986301369863,0.25,0.0958904109589041,0.09849749582637728,0.18374558303886923,0.5354330708661417,0.38323353293413176,0.33846153846153837,0.0
0.21238938053097345,0.3424657534246575,0.18,0.0410958904109589,0.08347245409015025,0.15547703180212014,0.26771653543307083,0.1616766467065868,0.13846153846153864,0.0
0.19469026548672563,0.4452054794520548,0.0,0.06164383561643835,0.09015025041736227,0.1625441696113074,0.6929133858267718,0.2095808383233533,0.23076923076923084,0.0
0.22123893805309736,0.3424657534246575,0.06,0.0273972602739726,0.09682804674457429,0.021201413427561835,0.3385826771653542,0.08982035928143708,0.2153846153846155,0.0
0.33628318584070804,0.3424657534246575,0.12,0.06164383561643835,0.10016694490818029,0.1413427561837456,0.5039370078740153,0.33532934131736536,0.5230769230769232,1.0
0.18584070796460184,0.2876712328767123,0.13,0.07534246575342465,0.10684474123539231,0.10600706713780918,0.6850393700787398,0.18562874251497005,0.2153846153846155,0.0
0.22123893805309736,0.32191780821917804,0.0,0.0821917808219178,0.1318864774624374,0.028268551236749116,0.5354330708661417,0.1317365269461078,0.476923076923077,1.0
0.23008849557522126,0.3664383561643836,0.03,0.06164383561643835,0.11018363939899833,0.021201413427561835,0.47244094488188937,0.035928143712574856,0.1692307692307693,0.0
0.46902654867256643,0.15753424657534243,0.41,0.0958904109589041,0.11853088480801335,0.19434628975265017,0.3700787401574801,0.10179640718562874,0.1692307692307693,0.0
0.4424778761061947,0.136986301369863,0.47,0.03424657534246575,0.07345575959933222,0.0636042402826855,0.3779527559055116,0.2934131736526946,0.2923076923076924,1.0
0.3982300884955752,0.45547945205479456,0.0,0.11643835616438356,0.1352253756260434,0.07773851590106007,0.48818897637795233,0.3173652694610779,0.15384615384615397,1.0
0.18584070796460184,0.30136986301369867,0.09,0.136986301369863,0.11185308848080133,0.05653710247349823,0.5669291338582676,0.16766467065868265,0.2769230769230768,0.0
0.33628318584070804,0.273972602739726,0.22,0.1232876712328767,0.12020033388981635,0.04240282685512367,0.4094488188976375,0.1437125748502994,0.23076923076923084,1.0
0.35398230088495575,0.25342465753424653,0.51,0.07534246575342465,0.684474123539232,0.19787985865724383,0.22834645669291298,0.5029940119760479,0.0923076923076922,0.0
0.33628318584070804,0.15068493150684933,0.42,0.0821917808219178,0.10016694490818029,0.10600706713780918,0.29133858267716484,0.2694610778443114,0.6153846153846154,1.0
0.48672566371681414,0.1780821917808219,0.5,0.10273972602739725,0.15358931552587646,0.02473498233215548,0.3779527559055116,0.1916167664670659,0.49230769230769234,1.0
0.23008849557522126,0.3424657534246575,0.01,0.0958904109589041,0.08848080133555926,0.1413427561837456,0.4566929133858264,0.10778443113772454,0.5230769230769232,1.0
0.1504424778761062,0.3835616438356165,0.01,0.19178082191780824,0.15191986644407343,0.16961130742049468,0.606299212598425,0.1976047904191617,0.44615384615384635,1.0
0.68141592920354,0.2602739726027397,0.49,0.08904109589041095,0.12854757929883137,0.028268551236749116,0.35433070866141714,0.06586826347305388,0.18461538461538463,0.0
0.18584070796460184,0.43150684931506844,0.01,0.10273972602739725,0.11018363939899833,0.09187279151943463,0.6377952755905509,0.16766467065868265,0.676923076923077,1.0
0.4159292035398231,0.3664383561643836,0.26,0.07534246575342465,0.14023372287145242,0.10247349823321555,0.40157480314960603,0.053892215568862284,0.18461538461538463,0.0
0.36283185840707965,0.39041095890410954,0.31,0.14383561643835616,0.12353923205342235,0.26501766784452296,0.5826771653543306,0.24550898203592816,0.49230769230769234,1.0
0.3716814159292037,0.33561643835616434,0.14,0.10273972602739725,0.09181969949916528,0.12720848056537104,0.35433070866141714,0.155688622754491,0.1692307692307693,0.0
0.920353982300885,0.06164383561643835,0.44,0.08904109589041095,0.10517529215358931,0.0636042402826855,0.2598425196850389,0.3053892215568863,0.12307692307692308,1.0
0.23893805309734517,0.12671232876712327,0.39,0.02054794520547945,0.07846410684474123,0.0176678445229682,0.43307086614173196,0.1137724550898204,0.476923076923077,1.0
0.256637168141593,0.363013698630137,0.18,0.4178082191780822,0.12687813021702837,0.31095406360424027,0.5039370078740153,0.26347305389221565,0.15384615384615397,0.0
0.256637168141593,0.10273972602739725,0.34,0.0958904109589041,0.06343906510851419,0.007067137809187281,0.5196850393700787,0.18562874251497005,0.40000000000000013,1.0
0.4336283185840708,0.17123287671232873,0.52,0.07534246575342465,0.11686143572621036,0.0706713780918728,0.34645669291338566,0.10778443113772454,0.1692307692307693,0.0
0.2831858407079646,0.15068493150684933,0.37,0.07534246575342465,0.11686143572621036,0.18374558303886923,0.47244094488188937,0.155688622754491,0.15384615384615397,1.0
0.3185840707964601,0.6027397260273972,0.09,0.0958904109589041,0.08848080133555926,0.10954063604240281,0.4566929133858264,0.1317365269461078,0.0923076923076922,1.0
0.05309734513274339,0.136986301369863,0.25,0.06164383561643835,0.15191986644407343,0.15547703180212014,0.5039370078740153,0.1317365269461078,0.12307692307692308,0.0
0.20353982300884965,0.2945205479452055,0.15,0.08904109589041095,0.10684474123539231,0.12014134275618375,0.5275590551181102,0.155688622754491,0.2615384615384615,0.0
0.22123893805309736,0.21232876712328763,0.42,0.31506849315068486,0.09682804674457429,0.4346289752650177,0.5354330708661417,0.2335329341317365,0.32307692307692304,0.0
0.0707964601769912,0.42465753424657526,0.0,0.02054794520547945,0.048414023372287146,0.1413427561837456,1.0,0.155688622754491,0.6307692307692307,1.0
0.22123893805309736,0.2328767123287671,0.14,0.13013698630136986,0.10684474123539231,0.10954063604240281,0.48818897637795233,0.09580838323353294,0.3538461538461537,0.0
0.3893805309734514,0.3698630136986301,0.17,0.14383561643835616,0.10851419031719531,0.02473498233215548,0.43307086614173196,0.1317365269461078,0.3076923076923077,0.0
0.6991150442477876,0.2328767123287671,0.63,0.07534246575342465,0.09849749582637728,0.03180212014134276,0.1968503937007875,0.32335329341317365,0.2769230769230768,0.0
0.19469026548672563,0.48630136986301364,0.09,0.06164383561643835,0.1035058430717863,0.06713780918727916,0.5039370078740153,0.07185628742514968,0.18461538461538463,0.0
0.4424778761061947,0.19863013698630133,0.37,0.0958904109589041,0.1318864774624374,0.06007067137809187,0.393700787401575,0.13772455089820365,0.32307692307692304,0.0
0.32743362831858414,0.0958904109589041,0.42,0.07534246575342465,0.11352253756260433,0.07420494699646643,0.3700787401574801,0.281437125748503,0.15384615384615397,1.0
0.17699115044247782,0.3150684931506849,0.02,0.07534246575342465,0.08347245409015025,0.16607773851590107,0.4803149606299213,0.2574850299401198,0.49230769230769234,1.0
0.46902654867256643,0.42465753424657526,0.19,0.3356164383561644,0.1652754590984975,0.2473498233215548,0.3149606299212597,0.1317365269461078,0.15384615384615397,0.0
0.7699115044247788,0.11643835616438356,0.75,0.13013698630136986,0.12020033388981635,0.13074204946996465,0.23622047244094446,0.2095808383233533,0.4615384615384617,1.0
0.17699115044247782,0.40068493150684925,0.07,0.04794520547945205,0.10684474123539231,0.03180212014134276,0.5511811023622046,0.1497005988023952,0.3538461538461537,0.0
0.15929203539823011,0.2808219178082192,0.09,0.20547945205479448,0.18530884808013354,0.08833922261484099,0.5984251968503935,0.2035928143712575,0.40000000000000013,0.0
0.16814159292035402,0.5205479452054794,0.03,0.32191780821917804,0.11185308848080133,0.1448763250883392,0.6614173228346458,0.10179640718562874,0.4307692307692308,0.0
0.34513274336283184,0.136986301369863,0.42,0.0958904109589041,0.10517529215358931,0.04593639575971732,0.3149606299212597,0.2275449101796407,0.5230769230769232,1.0
0.19469026548672563,0.30136986301369867,0.22,0.06164383561643835,0.1035058430717863,0.0636042402826855,0.5196850393700787,0.2934131736526946,0.4307692307692308,1.0
0.21238938053097345,0.363013698630137,0.02,0.0821917808219178,0.09015025041736227,0.06713780918727916,0.5748031496062991,0.2035928143712575,0.1692307692307693,1.0
0.4424778761061947,0.2876712328767123,0.42,0.10273972602739725,0.11519198664440736,0.1625441696113074,0.3622047244094486,0.2275449101796407,0.4615384615384617,1.0
0.654867256637168,0.3493150684931507,0.5,0.03424657534246575,0.09849749582637728,0.0706713780918728,0.2598425196850389,0.1616766467065868,0.3076923076923077,0.0
0.33628318584070804,0.3732876712328767,0.61,0.07534246575342465,0.1669449081803005,0.31448763250883394,0.3307086614173227,0.125748502994012,0.10769230769230775,0.0
0.2654867256637168,0.25342465753424653,0.33,0.0684931506849315,0.1035058430717863,0.2791519434628975,0.5275590551181102,0.1497005988023952,0.0923076923076922,0.0
0.33628318584070804,0.30136986301369867,0.04,0.07534246575342465,0.11686143572621036,0.05653710247349823,0.3779527559055116,0.06586826347305388,0.18461538461538463,0.0
0.3008849557522124,0.3150684931506849,0.16,0.07534246575342465,0.18030050083472454,0.0035335689045936404,0.3779527559055116,0.1497005988023952,0.4307692307692308,1.0
0.8141592920353984,0.25342465753424653,0.67,0.14383561643835616,0.1352253756260434,0.03180212014134276,0.2204724409448815,0.35928143712574856,0.5538461538461539,1.0
0.2920353982300885,0.4417808219178082,0.0,0.07534246575342465,0.12020033388981635,0.05653710247349823,0.46456692913385833,0.2095808383233533,0.3846153846153846,1.0
0.5398230088495575,0.2328767123287671,0.39,0.07534246575342465,0.08180300500834724,0.03180212014134276,0.34645669291338566,0.17365269461077845,0.1692307692307693,0.0
0.2920353982300885,0.6301369863013698,0.05,0.08904109589041095,0.12020033388981635,0.0812720848056537,0.3779527559055116,0.1317365269461078,0.23076923076923084,1.0
0.23008849557522126,0.2876712328767123,0.27,0.11643835616438356,0.12020033388981635,0.2544169611307421,0.5118110236220472,0.2275449101796407,0.40000000000000013,0.0
0.256637168141593,0.2602739726027397,0.36,0.3561643835616438,0.09849749582637728,0.3392226148409894,0.4803149606299213,0.281437125748503,0.32307692307692304,0.0
0.3185840707964601,0.3561643835616438,0.27,0.07534246575342465,0.13856427378964942,0.2508833922261484,0.30708661417322825,0.17365269461077845,0.10769230769230775,1.0
0.256637168141593,0.33561643835616434,0.26,0.0684931506849315,0.10183639398998329,0.28975265017667845,0.44094488188976344,0.1197604790419162,0.2153846153846155,0.0
0.18584070796460184,0.3150684931506849,0.08,0.06164383561643835,0.1419031719532554,0.20848056537102472,0.4251968503937005,0.125748502994012,0.12307692307692308,0.0
0.18584070796460184,0.136986301369863,0.44,0.10273972602739725,0.08180300500834724,0.0989399293286219,0.43307086614173196,0.281437125748503,0.49230769230769234,1.0
0.4336283185840708,0.2945205479452055,0.66,0.0958904109589041,0.6260434056761268,0.10954063604240281,0.3385826771653542,0.2035928143712575,0.18461538461538463,0.0
0.2920353982300885,0.13013698630136986,0.32,0.0684931506849315,0.09015025041736227,0.10600706713780918,0.5275590551181102,0.13772455089820365,0.6461538461538461,1.0
0.11504424778761069,0.11643835616438356,0.25,0.8561643835616438,0.09181969949916528,0.5441696113074205,0.46456692913385833,0.125748502994012,0.2923076923076924,1.0
0.46902654867256643,0.32191780821917804,0.07,0.17123287671232876,0.15025041736227043,0.2296819787985866,0.44881889763779537,0.2275449101796407,0.2153846153846155,0.0
0.2654867256637168,0.13013698630136986,0.34,0.1095890410958904,0.11686143572621036,0.10247349823321555,0.3779527559055116,0.155688622754491,0.6307692307692307,1.0
0.4424778761061947,0.3287671232876712,0.5,0.0958904109589041,0.11185308848080133,0.2296819787985866,0.5984251968503935,0.1437125748502994,0.19999999999999996,0.0
0.20353982300884965,0.4417808219178082,0.02,0.0958904109589041,0.08514190317195325,0.20141342756183744,0.6535433070866139,0.2694610778443114,0.23076923076923084,0.0
0.32743362831858414,0.14383561643835616,0.42,0.0958904109589041,0.09682804674457429,0.04946996466431096,0.5039370078740153,0.26347305389221565,0.6615384615384614,1.0
0.663716814159292,0.1917808219178082,0.52,0.07534246575342465,0.1335559265442404,0.16961130742049468,0.22834645669291298,0.1976047904191617,0.2769230769230768,0.0
0.3008849557522124,0.3287671232876712,0.08,0.11643835616438356,0.07345575959933222,0.0035335689045936404,0.3779527559055116,0.023952095808383228,0.7076923076923076,0.0
0.3893805309734514,0.3424657534246575,0.04,0.0684931506849315,0.22370617696160264,0.2968197879858657,0.3307086614173227,0.2215568862275449,0.15384615384615397,0.0
0.654867256637168,0.18493150684931509,0.66,0.14383561643835616,0.1352253756260434,0.08480565371024736,0.34645669291338566,0.17964071856287425,0.36923076923076925,1.0
0.256637168141593,0.2054794520547945,0.31,0.04794520547945205,0.11352253756260433,0.12720848056537104,0.44881889763779537,0.18562874251497005,0.0923076923076922,0.0
0.2654867256637168,0.3595890410958904,0.03,0.0684931506849315,0.12353923205342235,0.18021201413427562,0.49606299212598426,0.07784431137724554,0.2923076923076924,0.0
0.35398230088495575,0.23972602739726023,0.47,0.10273972602739725,0.1035058430717863,0.0812720848056537,0.26771653543307083,0.07784431137724554,0.1692307692307693,0.0
0.4336283185840708,0.2328767123287671,0.49,0.36986301369863006,0.08681135225375626,0.038869257950530034,0.3700787401574801,0.2395209580838323,0.40000000000000013,1.0
0.2831858407079646,0.30136986301369867,0.19,0.07534246575342465,0.11519198664440736,0.36042402826855124,0.4566929133858264,0.125748502994012,0.1692307692307693,0.0
0.2920353982300885,0.14383561643835616,0.23,0.0547945205479452,0.10851419031719531,0.13780918727915192,0.43307086614173196,0.1916167664670659,0.13846153846153864,0.0
0.46902654867256643,0.15753424657534243,0.55,0.0821917808219178,0.08347245409015025,0.028268551236749116,0.4094488188976375,0.27544910179640725,0.33846153846153837,0.0
